"compound","exposure","spec","margin","bucket","estimate","std.error","p.value","nobs","n_systems","detect_rate","sig"
"PFPeA","idw__mil_airport.milbase__5km","raw","detect","B_all",0.0579392657107762,0.0187336574938459,0.00198284495292388,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__5km","raw","tobit","B_all",0.304520056814318,0.0845843173459409,0.000317978326967333,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__5km","cov","detect","B_all",0.0373696025619396,0.0131569134497429,0.00450708966157092,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__5km","cov","tobit","B_all",0.180049050834164,0.0569998443122098,0.00158439786809688,26222,10143,0.130272290443139,"***"
"PFBA","idw__mil_airport.milbase__5km","raw","detect","B_all",0.0257563832446177,0.012182451329751,0.034496474469657,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_airport.milbase__5km","raw","tobit","B_all",0.187069440271172,0.0733098007227904,0.0107178545228089,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_airport.milbase__5km","cov","detect","B_all",0.0225267117671036,0.00863205959252435,0.00906331377376226,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__5km","cov","tobit","B_all",0.149570732405954,0.0483324163908909,0.0019706148769819,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_airport.milbase__5km","raw","detect","B_all",0.0189753360898711,0.00674317886630401,0.0048928534050503,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__5km","raw","tobit","B_all",0.201784148345187,0.0611199195097526,0.000961876545280423,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__5km","cov","detect","B_all",0.0104716700152126,0.00495404354482795,0.0345355824095017,26223,10143,0.0327193684933074,"**"
"PFHpA","idw__mil_airport.milbase__5km","cov","tobit","B_all",0.0936301528663549,0.0478213251330916,0.0502398327073098,26223,10143,0.0327193684933074,"*"
"PFOS","idw__mil_airport.milbase__10km","raw","detect","B_all",0.028607514008653,0.00580443844738007,8.28385638235937e-07,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.222740750551122,0.0393176080515857,1.46882830634744e-08,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0223171167737573,0.00504326426589207,9.63827379219893e-06,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.176465340325023,0.0337148133149536,1.65826995583759e-07,26223,10143,0.0868703046943523,"***"
"PFOA","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0318515482192746,0.00618378478435215,2.5935317004493e-07,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.202118505211073,0.0339344620804121,2.58260539257406e-09,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0183551874883876,0.00450380017174956,4.5917777918195e-05,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.123652757590322,0.0247954661126332,6.13526316404682e-07,26223,10143,0.0853449262098158,"***"
"PFHxS","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0319264022581423,0.00570265462363339,2.16194647846746e-08,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.251475346463459,0.0405674224799766,5.68417705537066e-10,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0253069980024781,0.0050915412212649,6.68148126690293e-07,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.187742889372359,0.0335360333885593,2.16534161604156e-08,26222,10143,0.0665471741285943,"***"
"PFBS","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0241289172870422,0.00591788042264744,4.55635633176407e-05,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.118038161524765,0.0281252008458256,2.7061431268936e-05,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0158651669133024,0.00483238272393371,0.0010267440886182,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.0750508581750411,0.024099876316185,0.00184469754551992,26223,10143,0.108835754871678,"***"
"PFHxA","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0502805239822442,0.00818594264269705,8.13345243178133e-10,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.242035366028963,0.0342656374686255,1.62358980998612e-12,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0380717809341513,0.0065136501358642,5.0680383392592e-09,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.173827856933479,0.0251664440769112,4.94562787404314e-12,26223,10143,0.112077184151318,"***"
"PFPeA","idw__mil_airport.milbase__10km","raw","detect","B_all",0.054245173611681,0.00884063289003356,8.46823744963781e-10,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.277317260443973,0.0395145519275334,2.24898086439957e-12,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0392959228423814,0.00677614738466751,6.66502671039213e-09,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.188420295250802,0.0281573186482501,2.20594563524325e-11,26222,10143,0.130272290443139,"***"
"PFBA","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0317264328016946,0.00650712986516418,1.08455387489708e-06,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.189247689349048,0.0367410726865521,2.59310967399259e-07,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__10km","cov","detect","B_all",0.026624055017806,0.00512632000239248,2.06266184819974e-07,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.155338164910249,0.0254918506623527,1.10371610767323e-09,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_airport.milbase__10km","raw","detect","B_all",0.0156664215089534,0.00335149108144242,2.94723567233616e-06,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__10km","raw","tobit","B_all",0.168817240452493,0.0306311765807699,3.56217001567837e-08,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__10km","cov","detect","B_all",0.0105939870576804,0.00276580763313389,0.000127965670985031,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__10km","cov","tobit","B_all",0.103895803918747,0.0258205350282651,5.72747044620213e-05,26223,10143,0.0327193684933074,"***"
"PFOS","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0192719967234393,0.00227616506482799,2.52072292002609e-17,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.154321818773223,0.0165429500100246,1.07324072431424e-20,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0159690477210817,0.0022281933329064,7.67630736662042e-13,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.129464478266912,0.0165505450995163,5.18382062845114e-15,26223,10143,0.0868703046943523,"***"
"PFOA","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0250378412237189,0.00257659862628209,2.54187313264022e-22,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.16327714161349,0.014867645240889,4.66250414958275e-28,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0173350276920397,0.00219132866715445,2.55866821121509e-15,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.11601266679118,0.0131066894982899,8.64213763219378e-19,26223,10143,0.0853449262098158,"***"
"PFHxS","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0165563314985143,0.0020090708077737,1.71076645788616e-16,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.139324662141545,0.0155678972078821,3.57144749040171e-19,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0127546729238101,0.00195041862584916,6.17438202954506e-11,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.101837633695515,0.0153577930441946,3.33404346229662e-11,26222,10143,0.0665471741285943,"***"
"PFBS","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0190697639735973,0.002472958337375,1.24526591533802e-14,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.0982530522428502,0.0122802567629446,1.2351748781179e-15,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0147230824417736,0.00230806382766785,1.78276635821874e-10,26223,10143,0.108835754871678,"***"
"PFBS","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.0759788408910131,0.0120718050726156,3.09569631615439e-10,26223,10143,0.108835754871678,"***"
"PFHxA","idw__mil_airport.milbase__25km","raw","detect","B_all",0.034809064048275,0.00286508595908896,5.7790913936522e-34,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.175828607916965,0.0127323686919202,2.2314234573139e-43,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0283113126127485,0.00253764062727707,6.6523842630696e-29,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.138473312972312,0.011285523003191,1.31261142828347e-34,26223,10143,0.112077184151318,"***"
"PFPeA","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0378906895368862,0.00306645465415721,4.49218926760977e-35,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.202820779814201,0.0145918464110395,6.36992951793845e-44,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0295666813491905,0.00263429459756089,3.11740573880251e-29,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.153446799137727,0.0124548733949432,7.0500372520817e-35,26222,10143,0.130272290443139,"***"
"PFBA","idw__mil_airport.milbase__25km","raw","detect","B_all",0.0221955742404503,0.00259942306538299,1.35794286664159e-17,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.133031801937882,0.0170892106767886,6.9962193947656e-15,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__25km","cov","detect","B_all",0.0191351277476075,0.00230129594210587,9.18020418563743e-17,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.114933739937367,0.0129298715133477,6.1656520534539e-19,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_airport.milbase__25km","raw","detect","B_all",0.00970555132033625,0.0014964398486358,8.82849784466806e-11,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__25km","raw","tobit","B_all",0.116403165470716,0.0151635803859628,1.63499048827125e-14,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__25km","cov","detect","B_all",0.00694771214914869,0.00138272443519837,5.04340422226869e-07,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_airport.milbase__25km","cov","tobit","B_all",0.0805993874993015,0.0151828926562095,1.10491085669415e-07,26223,10143,0.0327193684933074,"***"
"PFOS","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.0490348054618863,0.020791085891519,0.0183512678454787,26223,10143,0.0868703046943523,"**"
"PFOS","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.462221356249614,0.1564324710524,0.00312906220144827,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__5km","cov","detect","B_all",0.0288208710431905,0.0186532258067504,0.122325035076665,26223,10143,0.0868703046943523,""
"PFOS","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.354220587923552,0.141824330914906,0.0125036847532046,26223,10143,0.0868703046943523,"**"
"PFOA","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.030892313745791,0.0175098008133586,0.0776836734929737,26223,10143,0.0853449262098158,"*"
"PFOA","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.24283400387617,0.115851822984704,0.0360756194706263,26223,10143,0.0853449262098158,"**"
"PFOA","idw__mil_milfire.milsusp__5km","cov","detect","B_all",-0.00279843503894038,0.0164966875425967,0.865296268254934,26223,10143,0.0853449262098158,""
"PFOA","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.0833202204957454,0.113961444247121,0.464701950183161,26223,10143,0.0853449262098158,""
"PFHxS","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.0915074863278283,0.0305542063527201,0.00274514396626272,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.778789325819402,0.201902949244251,0.000114671780920411,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__5km","cov","detect","B_all",0.0621396782596236,0.0246002240273347,0.0115375990928148,26222,10143,0.0665471741285943,"**"
"PFHxS","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.50542224777695,0.146254258848623,0.000548707071329886,26222,10143,0.0665471741285943,"***"
"PFBS","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.000301582245715888,0.0209459793539904,0.988512377484898,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",-0.0112106572447672,0.132287831182991,0.932464570582124,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__5km","cov","detect","B_all",-0.0196286800882457,0.0190808794701108,0.303616251012652,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",-0.126725565998953,0.122915572068416,0.302542303154179,26223,10143,0.108835754871678,""
"PFHxA","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.0575558731317911,0.0249441953037242,0.0210333420266836,26223,10143,0.112077184151318,"**"
"PFHxA","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.348675708121172,0.122216563386761,0.00433177074461947,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__5km","cov","detect","B_all",0.0218860137169873,0.0213820331958169,0.306038288553225,26223,10143,0.112077184151318,""
"PFHxA","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.159680564276159,0.110115259088007,0.147024489682626,26223,10143,0.112077184151318,""
"PFPeA","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.0680180586607344,0.0292123726428266,0.0198909277795111,26222,10143,0.130272290443139,"**"
"PFPeA","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.39908641753484,0.147041998580742,0.00664564716268043,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__5km","cov","detect","B_all",0.0253694322442775,0.0235550294604604,0.281467643566719,26222,10143,0.130272290443139,""
"PFPeA","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.122279957457145,0.122498739824535,0.318175597616168,26222,10143,0.130272290443139,""
"PFBA","idw__mil_milfire.milsusp__5km","raw","detect","B_all",-0.0253805240149193,0.0175239597220456,0.147524024795423,26221,10143,0.104191297051981,""
"PFBA","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",-0.18053570179829,0.129404926162665,0.162978954230464,26221,10143,0.104191297051981,""
"PFBA","idw__mil_milfire.milsusp__5km","cov","detect","B_all",-0.0331613144343307,0.0154066721427515,0.0313658978592067,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",-0.30481912106395,0.111793391877861,0.00639849072032723,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_milfire.milsusp__5km","raw","detect","B_all",0.0408110479023492,0.0149136731896469,0.00620993637014502,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__5km","raw","tobit","B_all",0.472795815704148,0.135108415131768,0.000466339776995315,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__5km","cov","detect","B_all",0.0215561457426927,0.0123185685145219,0.0801372141162884,26223,10143,0.0327193684933074,"*"
"PFHpA","idw__mil_milfire.milsusp__5km","cov","tobit","B_all",0.282721330800499,0.124974361371324,0.0236829094933726,26223,10143,0.0327193684933074,"**"
"PFOS","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0420648530484402,0.0124847174435307,0.000753572875262297,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.36611527218933,0.0880794155475661,3.2294865186837e-05,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0299796157201432,0.0114429704416789,0.00879515549501354,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.309205416291831,0.0824171931258509,0.000175632478139236,26223,10143,0.0868703046943523,"***"
"PFOA","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0339532179249425,0.0110921150746788,0.00220582244802724,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.24275965420857,0.0683635641995877,0.000383756814734051,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0118943250963071,0.00989976631050115,0.22956686655108,26223,10143,0.0853449262098158,""
"PFOA","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.140431958481752,0.0687779382753068,0.0411696946820257,26223,10143,0.0853449262098158,"**"
"PFHxS","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0519551213523601,0.016082417948772,0.00123550517258552,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.442933929970679,0.111799496984608,7.43682150654761e-05,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0346475668209777,0.0134291195079937,0.00987909736820619,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.284489507813158,0.0834333371635238,0.000650147777178465,26222,10143,0.0665471741285943,"***"
"PFBS","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.00511164914054068,0.0118386073256203,0.665902835268793,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.0250899067096764,0.0732818642760951,0.732068408120387,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__10km","cov","detect","B_all",-0.00878244340912312,0.0110020894066213,0.424724080296137,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",-0.0554857241715012,0.0729113607998037,0.44665560413422,26223,10143,0.108835754871678,""
"PFHxA","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0394313656324494,0.0141626940785888,0.00536646924801413,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.231911998624068,0.0700439079520231,0.00092979243788937,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0148128345475668,0.0118489429978372,0.211248504132373,26223,10143,0.112077184151318,""
"PFHxA","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.0994181198193403,0.0651935969354271,0.127267191548418,26223,10143,0.112077184151318,""
"PFPeA","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0457818873573155,0.0162450766466472,0.00482936032331997,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.260766636580457,0.0821463471694072,0.00150138606347563,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0160478522269907,0.0129677375600812,0.215893589256085,26222,10143,0.130272290443139,""
"PFPeA","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.0729254669855885,0.0721468385345013,0.3121158616891,26222,10143,0.130272290443139,""
"PFBA","idw__mil_milfire.milsusp__10km","raw","detect","B_all",-0.0200953926628513,0.00894390905733543,0.0246512548714646,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",-0.1574702773593,0.0693577213266734,0.0231828814993864,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_milfire.milsusp__10km","cov","detect","B_all",-0.028912923489625,0.00863476311003483,0.000812700050554868,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",-0.263033977061518,0.0676164779351983,0.000100208318057855,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_milfire.milsusp__10km","raw","detect","B_all",0.0259035814785161,0.00853529237091711,0.00240632028083038,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__10km","raw","tobit","B_all",0.297293468476837,0.0776656433502096,0.000129260491237656,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__10km","cov","detect","B_all",0.0148560349687268,0.00774492146545257,0.0550901305227766,26223,10143,0.0327193684933074,"*"
"PFHpA","idw__mil_milfire.milsusp__10km","cov","tobit","B_all",0.193517433791811,0.0786571908081757,0.0138834951565968,26223,10143,0.0327193684933074,"**"
"PFOS","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0302432431426897,0.00560057212231868,6.66307043604195e-08,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.238806400445581,0.0378861886486337,2.91454185551079e-10,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.0233550542192094,0.00580549692341374,5.74808344221173e-05,26223,10143,0.0868703046943523,"***"
"PFOS","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.204521621023332,0.0393308861315837,1.9926090880302e-07,26223,10143,0.0868703046943523,"***"
"PFOA","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0379953309539837,0.00583985075763169,7.70673465488682e-11,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.234993019469323,0.0309764377202741,3.29459286388225e-14,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.02534300335411,0.00548091128948628,3.76651913500159e-06,26223,10143,0.0853449262098158,"***"
"PFOA","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.170503100154072,0.0318089071403638,8.31154587833494e-08,26223,10143,0.0853449262098158,"***"
"PFHxS","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0234409270902629,0.00535692530989362,1.20978248881396e-05,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.198531692762298,0.0412479523674141,1.48585722330084e-06,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.0142505791393983,0.00507837948249846,0.00501408843140483,26222,10143,0.0665471741285943,"***"
"PFHxS","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.115929956287472,0.0368669222447682,0.0016634131200383,26222,10143,0.0665471741285943,"***"
"PFBS","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0116301765791125,0.00533575646221816,0.0292820946538411,26223,10143,0.108835754871678,"**"
"PFBS","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.060643000184417,0.0299006524269394,0.0425449685825177,26223,10143,0.108835754871678,"**"
"PFBS","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.00246482045604922,0.00545208097639476,0.651205578705239,26223,10143,0.108835754871678,""
"PFBS","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.0131129151775625,0.0330657284612927,0.691683703536181,26223,10143,0.108835754871678,""
"PFHxA","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0322524402573893,0.00627492776972358,2.74898941445786e-07,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.171405208898903,0.0296012265487834,7.0186987309538e-09,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.0181943582916678,0.00570414793888847,0.00142434582881912,26223,10143,0.112077184151318,"***"
"PFHxA","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.0997743212140715,0.02949743502204,0.000718359517287576,26223,10143,0.112077184151318,"***"
"PFPeA","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.036015543808963,0.00696734933063491,2.35112343323384e-07,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.18785230200646,0.0338268686376974,2.80252742590861e-08,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.0186144838313115,0.00598929171849947,0.00188383058577082,26222,10143,0.130272290443139,"***"
"PFPeA","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.0866656921052332,0.0318097883636437,0.00643993980927517,26222,10143,0.130272290443139,"***"
"PFBA","idw__mil_milfire.milsusp__25km","raw","detect","B_all",-0.0091059946818578,0.0042637470390744,0.0327055935727373,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",-0.0777587892346949,0.0311993852704877,0.0126912357093219,26221,10143,0.104191297051981,"**"
"PFBA","idw__mil_milfire.milsusp__25km","cov","detect","B_all",-0.0170370897390548,0.0044424449601827,0.000125528268988902,26221,10143,0.104191297051981,"***"
"PFBA","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",-0.138706085795857,0.0324317880515021,1.89551366622018e-05,26221,10143,0.104191297051981,"***"
"PFHpA","idw__mil_milfire.milsusp__25km","raw","detect","B_all",0.0148987907836822,0.00372648769255754,6.38587412079851e-05,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__25km","raw","tobit","B_all",0.172091033703201,0.0344467349947433,5.85744239482985e-07,26223,10143,0.0327193684933074,"***"
"PFHpA","idw__mil_milfire.milsusp__25km","cov","detect","B_all",0.00920870443851262,0.00406879719633004,0.0236202949485488,26223,10143,0.0327193684933074,"**"
"PFHpA","idw__mil_milfire.milsusp__25km","cov","tobit","B_all",0.119846971636506,0.0400921071407183,0.00279625754203506,26223,10143,0.0327193684933074,"***"
"PFOS","idw__mil_milfire.milbase__5km","raw","detect","B_all",0.0202002676966065,0.012995980104253,0.120101576239451,26223,10143,0.0868703046943523,""
"PFOS","idw__mil_milfire.milbase__5km","raw","tobit","B_all",0.19275749653205,0.100530371511644,0.0551864243338272,26223,10143,0.0868703046943523,"*"
"PFOS","idw__mil_milfire.milbase__5km","cov","detect","B_all",0.0121684181771719,0.00968093636350656,0.208773042680415,26223,10143,0.0868703046943523,""
