"compound","exposure","spec","margin","estimate","std.error","p.value","nobs","detect_rate","mrl_ug_l","expect","radius_km","sig","supports","contradicts"
"PFOA","idw__all_equal__25km","cov","detect",0.0179830391630642,0.00512286385684259,0.000458445743603309,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__all_equal__25km","cov","intensive",-0.00963242255415912,0.00979789531800092,0.32596252783808,655,0.345828933474129,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__all_equal__25km","cov","tobit",0.0344513965518271,0.0118656280095417,0.00369062101087791,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__all_equal__25km","raw","detect",0.020730230714551,0.00427634475506969,1.34413002233717e-06,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__all_equal__25km","raw","intensive",-0.0178212242065524,0.00808649049887531,0.0278622766934789,700,0.344488188976378,0.004,"pos",25,"**",FALSE,TRUE
"PFOA","idw__all_equal__25km","raw","tobit",0.0400842256450059,0.0103365932492085,0.000105364071546762,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__all_equal__5km","cov","detect",0.00439301850483479,0.00556233802602796,0.429759932573016,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__all_equal__5km","cov","intensive",0.00185670752416913,0.0103717569161667,0.857987874408101,655,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__all_equal__5km","cov","tobit",0.0055434045810969,0.0126884358345305,0.662193762430515,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__all_equal__5km","raw","detect",0.00841883445701313,0.00480875664211168,0.0801434763776224,2032,0.344488188976378,0.004,"pos",5,"*",FALSE,FALSE
"PFOA","idw__all_equal__5km","raw","intensive",-0.00539325418138309,0.00848344197519188,0.525154984930137,700,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__all_equal__5km","raw","tobit",0.0160277160045989,0.0111583194554686,0.150890950483423,2032,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__post2002__10km","cov","detect",0.0121682299957332,0.00534057128161902,0.0228154563409873,1894,0.345828933474129,0.004,"pos",10,"**",TRUE,FALSE
"PFOA","idw__post2002__10km","cov","intensive",-0.00553149640180403,0.00969311126805918,0.5684493684036,655,0.345828933474129,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__post2002__10km","cov","tobit",0.0208482695123063,0.012136588902405,0.0858325438382889,1894,0.345828933474129,0.004,"pos",10,"*",FALSE,FALSE
"PFOA","idw__post2002__10km","raw","detect",0.0151703898073538,0.00451340014538818,0.00079046226787971,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__post2002__10km","raw","intensive",-0.0126400067767157,0.00778886599335636,0.105077243263089,700,0.344488188976378,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__post2002__10km","raw","tobit",0.0270658784008365,0.0104770427806563,0.00978457357140344,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__post2002__25km","cov","detect",0.0185910146307376,0.00508655910114297,0.000264568650681689,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__post2002__25km","cov","intensive",-0.0110388870088738,0.00960340127327832,0.2508331948427,655,0.345828933474129,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__post2002__25km","cov","tobit",0.0355782933953384,0.0117833956929176,0.00253310771345394,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__post2002__25km","raw","detect",0.0207363448329646,0.00426326135823937,1.23908236947084e-06,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__post2002__25km","raw","intensive",-0.0195548212674878,0.00786515185948782,0.0131421054254184,700,0.344488188976378,0.004,"pos",25,"**",FALSE,TRUE
"PFOA","idw__post2002__25km","raw","tobit",0.0384858395191144,0.0102136308578597,0.000164504028265573,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__post2002__5km","cov","detect",0.00724935455486033,0.00687284909797672,0.291665621943285,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__post2002__5km","cov","intensive",-0.000910276676978206,0.0125428375743956,0.942170594225982,655,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__post2002__5km","cov","tobit",0.00935173177928439,0.0156374674353438,0.549817478182998,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__post2002__5km","raw","detect",0.0113182806424558,0.00587853506118979,0.0543242219591887,2032,0.344488188976378,0.004,"pos",5,"*",FALSE,FALSE
"PFOA","idw__post2002__5km","raw","intensive",-0.00837145506864486,0.0100105278321502,0.403291970930525,700,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__post2002__5km","raw","tobit",0.0204457867431263,0.0135335042921732,0.130851308091686,2032,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__pre2002__10km","cov","detect",0.0132966943998302,0.00520214768168731,0.0106691089334564,1894,0.345828933474129,0.004,"pos",10,"**",TRUE,FALSE
"PFOA","idw__pre2002__10km","cov","intensive",-0.00126136747717633,0.00934610480481759,0.892688869769932,655,0.345828933474129,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__pre2002__10km","cov","tobit",0.0239586368361019,0.0117474098603891,0.0414018959904668,1894,0.345828933474129,0.004,"pos",10,"**",TRUE,FALSE
"PFOA","idw__pre2002__10km","raw","detect",0.0161503428817026,0.00429107823500128,0.000172169239313678,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__pre2002__10km","raw","intensive",-0.00361661372609392,0.00750265901794811,0.629925615992727,700,0.344488188976378,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__pre2002__10km","raw","tobit",0.0334144777450662,0.00994740411045689,0.000781924243374754,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__pre2002__25km","cov","detect",0.0207539354607857,0.0048312242843053,1.83280003411665e-05,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__pre2002__25km","cov","intensive",-0.00591494849279397,0.00896000757444527,0.509419682623603,655,0.345828933474129,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__pre2002__25km","cov","tobit",0.0406188397310943,0.0110987397252794,0.000252441282036526,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__pre2002__25km","raw","detect",0.0218904341296994,0.00393429078664542,2.98543606767411e-08,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__pre2002__25km","raw","intensive",-0.00847813091605428,0.0072635380762872,0.243521010887135,700,0.344488188976378,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__pre2002__25km","raw","tobit",0.0453846797388117,0.00939235932448524,1.35110461120593e-06,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__pre2002__5km","cov","detect",0.00693468660510312,0.00666880873843459,0.298539328464207,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__pre2002__5km","cov","intensive",0.00444806017987969,0.012174124865585,0.714968423650033,655,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__pre2002__5km","cov","tobit",0.0103717176575387,0.0151280925651425,0.492969659694152,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__pre2002__5km","raw","detect",0.0112294371580308,0.00560871734040054,0.0454024944709595,2032,0.344488188976378,0.004,"pos",5,"**",TRUE,FALSE
"PFOA","idw__pre2002__5km","raw","intensive",0.00111858768121073,0.00976700909138533,0.9088528637711,700,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__pre2002__5km","raw","tobit",0.0248756836756341,0.0129276820899498,0.0543272143971112,2032,0.344488188976378,0.004,"pos",5,"*",FALSE,FALSE
"PFOA","idw__tierweighted__10km","cov","detect",0.0229027224221852,0.00727388306648481,0.00166710024712468,1894,0.345828933474129,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__tierweighted__10km","cov","intensive",0.000305710784180347,0.0121655277185282,0.979960499728506,655,0.345828933474129,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__tierweighted__10km","cov","tobit",0.0446560771693161,0.0161729755440177,0.00575974987175054,1894,0.345828933474129,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__tierweighted__10km","raw","detect",0.0252119333887314,0.00612921263382463,4.05423565864957e-05,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__tierweighted__10km","raw","intensive",-0.00953113621080184,0.010193934131056,0.350121360279224,700,0.344488188976378,0.004,"pos",10,"",FALSE,FALSE
"PFOA","idw__tierweighted__10km","raw","tobit",0.0490151397375015,0.0141206979285125,0.000518223609023656,2032,0.344488188976378,0.004,"pos",10,"***",TRUE,FALSE
"PFOA","idw__tierweighted__25km","cov","detect",0.0312771338828444,0.00705815689108219,9.9240571147354e-06,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__tierweighted__25km","cov","intensive",-0.00527999479559856,0.0121146504577435,0.663118242947796,655,0.345828933474129,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__tierweighted__25km","cov","tobit",0.0629282630497588,0.0159690388438862,8.12638735508539e-05,1894,0.345828933474129,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__tierweighted__25km","raw","detect",0.0316709203453031,0.00594456325794981,1.10485699325868e-07,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__tierweighted__25km","raw","intensive",-0.0164547628645279,0.0104147443044789,0.11457161798321,700,0.344488188976378,0.004,"pos",25,"",FALSE,FALSE
"PFOA","idw__tierweighted__25km","raw","tobit",0.0618687310745302,0.0140285511881257,1.03274693626368e-05,2032,0.344488188976378,0.004,"pos",25,"***",TRUE,FALSE
"PFOA","idw__tierweighted__5km","cov","detect",0.0161439866525534,0.00876016530736445,0.065508627489987,1894,0.345828933474129,0.004,"pos",5,"*",FALSE,FALSE
"PFOA","idw__tierweighted__5km","cov","intensive",0.00728168833688533,0.0146929314740965,0.620370543770276,655,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__tierweighted__5km","cov","tobit",0.0311772755774375,0.0193931382400963,0.107913020131299,1894,0.345828933474129,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__tierweighted__5km","raw","detect",0.0203520709340632,0.00743655470294545,0.00625881399852048,2032,0.344488188976378,0.004,"pos",5,"***",TRUE,FALSE
"PFOA","idw__tierweighted__5km","raw","intensive",-0.00294188981935314,0.0121538080116357,0.808808656486708,700,0.344488188976378,0.004,"pos",5,"",FALSE,FALSE
"PFOA","idw__tierweighted__5km","raw","tobit",0.041498284650018,0.0169549899242291,0.0143828835285,2032,0.344488188976378,0.004,"pos",5,"**",TRUE,FALSE
"PFOA","nearest_km","cov","detect",-6.12689067785872e-05,1.70053815989129e-05,0.000323147167555938,1894,0.345828933474129,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_km","cov","intensive",-1.43716612339324e-05,4.2941875892228e-05,0.737989693212473,655,0.345828933474129,0.004,"neg",NA,"",FALSE,FALSE
"PFOA","nearest_km","cov","tobit",-0.000165719959582781,4.53867103433029e-05,0.00026092824170326,1894,0.345828933474129,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_km","raw","detect",-4.55396031047012e-05,1.17381535486979e-05,0.000107953417888647,2032,0.344488188976378,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_km","raw","intensive",4.66421997202995e-06,3.94872541594459e-05,0.906006849959441,700,0.344488188976378,0.004,"neg",NA,"",FALSE,FALSE
"PFOA","nearest_km","raw","tobit",-0.000146076991903515,3.87860146199594e-05,0.000165732153572778,2032,0.344488188976378,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_pre2002_km","cov","detect",-6.01603006148905e-05,1.65354218146156e-05,0.000282149216265975,1894,0.345828933474129,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_pre2002_km","cov","intensive",-1.38832951833246e-05,4.17363255658546e-05,0.739523998091039,655,0.345828933474129,0.004,"neg",NA,"",FALSE,FALSE
"PFOA","nearest_pre2002_km","cov","tobit",-0.000162870442942933,4.42143100459433e-05,0.000229909724799657,1894,0.345828933474129,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_pre2002_km","raw","detect",-4.46380233328937e-05,1.14149678017537e-05,9.51385744065874e-05,2032,0.344488188976378,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","nearest_pre2002_km","raw","intensive",4.54128162241621e-06,3.83969892592331e-05,0.905886315670822,700,0.344488188976378,0.004,"neg",NA,"",FALSE,FALSE
"PFOA","nearest_pre2002_km","raw","tobit",-0.000143575404887945,3.78609198877477e-05,0.000149330900176282,2032,0.344488188976378,0.004,"neg",NA,"***",TRUE,FALSE
"PFOA","within_10km","cov","detect",0.0616880438023588,0.0302396719721119,0.0414977530562647,1894,0.345828933474129,0.004,"pos",NA,"**",TRUE,FALSE
"PFOA","within_10km","cov","intensive",-0.0735925097913754,0.054637156963016,0.178528314910168,655,0.345828933474129,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_10km","cov","tobit",0.0982624141025902,0.0693504702576635,0.156513293179846,1894,0.345828933474129,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_10km","raw","detect",0.074579211363952,0.0273665458620816,0.0064814823689826,2032,0.344488188976378,0.004,"pos",NA,"***",TRUE,FALSE
"PFOA","within_10km","raw","intensive",-0.114180594221054,0.0492816591554077,0.0207978246876589,700,0.344488188976378,0.004,"pos",NA,"**",FALSE,TRUE
"PFOA","within_10km","raw","tobit",0.117346385680971,0.0649591075356394,0.0708456607792146,2032,0.344488188976378,0.004,"pos",NA,"*",FALSE,FALSE
"PFOA","within_5km","cov","detect",0.0237392779870643,0.0242597489907769,0.32793480935261,1894,0.345828933474129,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_5km","cov","intensive",0.0333912073854482,0.0421920044851941,0.429027838152248,655,0.345828933474129,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_5km","cov","tobit",0.0523172031117367,0.054688078350606,0.338745300450672,1894,0.345828933474129,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_5km","raw","detect",0.0466964391842558,0.0220541143709026,0.0343508402389267,2032,0.344488188976378,0.004,"pos",NA,"**",TRUE,FALSE
"PFOA","within_5km","raw","intensive",-0.000785414860076196,0.0376747620804001,0.983373470572153,700,0.344488188976378,0.004,"pos",NA,"",FALSE,FALSE
"PFOA","within_5km","raw","tobit",0.101332924740923,0.051249701395934,0.0480145850002468,2032,0.344488188976378,0.004,"pos",NA,"**",TRUE,FALSE
"PFOS","idw__all_equal__10km","cov","detect",0.0212877708666814,0.00503241745036062,2.45196135838219e-05,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__all_equal__10km","cov","intensive",0.00137790076921524,0.0106615155890561,0.897203815182118,785,0.414466737064414,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__all_equal__10km","cov","tobit",0.051014041098509,0.0139248375630717,0.000248764395182887,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__all_equal__10km","raw","detect",0.00869578746918306,0.00428013281340421,0.0423177902638466,2032,0.415846456692913,0.004,"pos",10,"**",TRUE,FALSE
"PFOS","idw__all_equal__10km","raw","intensive",0.00659010194001194,0.00855104618859654,0.441113834226879,845,0.415846456692913,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__all_equal__10km","raw","tobit",0.0257400788997048,0.0118721778725334,0.0301510144361453,2032,0.415846456692913,0.004,"pos",10,"**",TRUE,FALSE
"PFOS","idw__all_equal__25km","cov","detect",0.0231173450031503,0.00533932535775952,1.57502032871208e-05,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__all_equal__25km","cov","intensive",-0.00852222519873966,0.0113421648779121,0.452675307449229,785,0.414466737064414,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__all_equal__25km","cov","tobit",0.0504687632129156,0.0148299047123313,0.000666075665522774,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__all_equal__25km","raw","detect",0.00869400310032294,0.00445674633029982,0.051224075834694,2032,0.415846456692913,0.004,"pos",25,"*",FALSE,FALSE
"PFOS","idw__all_equal__25km","raw","intensive",-0.00223085478730419,0.00906760130193822,0.805722923984345,845,0.415846456692913,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__all_equal__25km","raw","tobit",0.0211799691857294,0.0124700709084188,0.0894201813253635,2032,0.415846456692913,0.004,"pos",25,"*",FALSE,FALSE
"PFOS","idw__all_equal__5km","cov","detect",0.0219043195948641,0.00578574692828751,0.000158126020231666,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__all_equal__5km","cov","intensive",0.0115529612294416,0.012493303788718,0.355418924985631,785,0.414466737064414,0.004,"pos",5,"",FALSE,FALSE
"PFOS","idw__all_equal__5km","cov","tobit",0.0570048030129295,0.016047824971004,0.000382049779872336,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__all_equal__5km","raw","detect",0.00951235508442322,0.00498682509292643,0.0565972185609354,2032,0.415846456692913,0.004,"pos",5,"*",FALSE,FALSE
"PFOS","idw__all_equal__5km","raw","intensive",0.0152732438970323,0.00994925668166165,0.125131020526806,845,0.415846456692913,0.004,"pos",5,"",FALSE,FALSE
"PFOS","idw__all_equal__5km","raw","tobit",0.0324778811663144,0.013771456291595,0.0183564943897317,2032,0.415846456692913,0.004,"pos",5,"**",TRUE,FALSE
"PFOS","idw__post2002__10km","cov","detect",0.0265351859760771,0.00554912892408211,1.87686261143479e-06,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__post2002__10km","cov","intensive",0.00273837644057574,0.0114713228315201,0.811395397748234,785,0.414466737064414,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__post2002__10km","cov","tobit",0.0649313987697007,0.0152519284058562,2.06949205956772e-05,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__post2002__10km","raw","detect",0.0119465158192709,0.0046867052284314,0.0108755445110064,2032,0.415846456692913,0.004,"pos",10,"**",TRUE,FALSE
"PFOS","idw__post2002__10km","raw","intensive",0.0116866577393187,0.00904486060431112,0.196684513816783,845,0.415846456692913,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__post2002__10km","raw","tobit",0.0366234151097618,0.0128824251741576,0.0044705436655833,2032,0.415846456692913,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__post2002__25km","cov","detect",0.0229179744241626,0.00530308936004905,1.63270829585713e-05,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__post2002__25km","cov","intensive",-0.00746589629262922,0.0111123371859988,0.501893280219611,785,0.414466737064414,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__post2002__25km","cov","tobit",0.051236140428135,0.0146568783418703,0.000472808988529673,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__post2002__25km","raw","detect",0.00852721122891941,0.00444341630867415,0.0551159884031263,2032,0.415846456692913,0.004,"pos",25,"*",FALSE,FALSE
"PFOS","idw__post2002__25km","raw","intensive",0.00152277978895909,0.00884195804204867,0.863304330711607,845,0.415846456692913,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__post2002__25km","raw","tobit",0.0225626521480245,0.0123576412634178,0.0678795308818186,2032,0.415846456692913,0.004,"pos",25,"*",FALSE,FALSE
"PFOS","idw__post2002__5km","cov","detect",0.0353736397667827,0.00712984766953062,7.65488271250746e-07,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__post2002__5km","cov","intensive",0.0168950335093751,0.0146846961473718,0.250316645827651,785,0.414466737064414,0.004,"pos",5,"",FALSE,FALSE
"PFOS","idw__post2002__5km","cov","tobit",0.0929813971790844,0.0195351353302057,1.93880255657877e-06,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__post2002__5km","raw","detect",0.0185416641019506,0.00608875016206005,0.00235488961390639,2032,0.415846456692913,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__post2002__5km","raw","intensive",0.0254864761401508,0.0115321906755137,0.0273711306618756,845,0.415846456692913,0.004,"pos",5,"**",TRUE,FALSE
"PFOS","idw__post2002__5km","raw","tobit",0.0607626330089041,0.0165732063954915,0.000246068594370887,2032,0.415846456692913,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__pre2002__10km","cov","detect",0.0246355246078527,0.00541043269523264,5.63105427476151e-06,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__pre2002__10km","cov","intensive",0.00831477755821805,0.0113911900805157,0.465673056853309,785,0.414466737064414,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__pre2002__10km","cov","tobit",0.0624011115718065,0.0149109992399845,2.85285697690925e-05,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__pre2002__10km","raw","detect",0.00842568547601886,0.00446218898065178,0.0591361634115261,2032,0.415846456692913,0.004,"pos",10,"*",FALSE,FALSE
"PFOS","idw__pre2002__10km","raw","intensive",0.0127563167509341,0.00873918935883567,0.144753820609168,845,0.415846456692913,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__pre2002__10km","raw","tobit",0.0284118996033457,0.0122893961803773,0.0207829948110219,2032,0.415846456692913,0.004,"pos",10,"**",TRUE,FALSE
"PFOS","idw__pre2002__25km","cov","detect",0.0236844194685812,0.00503921014417012,2.79722186228721e-06,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__pre2002__25km","cov","intensive",0.00193090785041001,0.0106489564872609,0.856165206470103,785,0.414466737064414,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__pre2002__25km","cov","tobit",0.0571545631896843,0.0139410337356229,4.13621014686529e-05,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__pre2002__25km","raw","detect",0.00653358042065753,0.00410899230122758,0.111975011145348,2032,0.415846456692913,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__pre2002__25km","raw","intensive",0.00582435346118936,0.00823516824742339,0.479604275697804,845,0.415846456692913,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__pre2002__25km","raw","tobit",0.0198716620614938,0.0114239686184725,0.0819519498090497,2032,0.415846456692913,0.004,"pos",25,"*",FALSE,FALSE
"PFOS","idw__pre2002__5km","cov","detect",0.0293656313660202,0.00693067955656587,2.37833341053206e-05,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__pre2002__5km","cov","intensive",0.0185278297609332,0.01486188799776,0.212930061321344,785,0.414466737064414,0.004,"pos",5,"",FALSE,FALSE
"PFOS","idw__pre2002__5km","cov","tobit",0.0782010008601655,0.01914831064156,4.42739969217939e-05,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__pre2002__5km","raw","detect",0.0120819381276613,0.0058167915696887,0.0379197143841727,2032,0.415846456692913,0.004,"pos",5,"**",TRUE,FALSE
"PFOS","idw__pre2002__5km","raw","intensive",0.0217653363665416,0.0113609956680231,0.0557292105616533,845,0.415846456692913,0.004,"pos",5,"*",FALSE,FALSE
"PFOS","idw__pre2002__5km","raw","tobit",0.0425326010577509,0.015943574778938,0.0076373464657207,2032,0.415846456692913,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__tierweighted__10km","cov","detect",0.0321313372722704,0.00757781958382421,2.34570054545259e-05,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__tierweighted__10km","cov","intensive",0.0194309475623872,0.0154120783582763,0.207808524396611,785,0.414466737064414,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__tierweighted__10km","cov","tobit",0.085275725823943,0.0206259123859919,3.55886650869663e-05,1894,0.414466737064414,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__tierweighted__10km","raw","detect",0.0185699760796293,0.00637019267537679,0.003594294196674,2032,0.415846456692913,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__tierweighted__10km","raw","intensive",0.0176623622688572,0.0123812928510882,0.154083866410864,845,0.415846456692913,0.004,"pos",10,"",FALSE,FALSE
"PFOS","idw__tierweighted__10km","raw","tobit",0.0566173351066407,0.0175304695377798,0.0012394050636411,2032,0.415846456692913,0.004,"pos",10,"***",TRUE,FALSE
"PFOS","idw__tierweighted__25km","cov","detect",0.0310335360025144,0.0073731719005598,2.69061658413457e-05,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__tierweighted__25km","cov","intensive",0.0120195762116174,0.015089754701837,0.42598477471695,785,0.414466737064414,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__tierweighted__25km","cov","tobit",0.0801446420441292,0.0201787871799654,7.13533420085968e-05,1894,0.414466737064414,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__tierweighted__25km","raw","detect",0.0196119553479825,0.00619323761579519,0.00156483637979839,2032,0.415846456692913,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__tierweighted__25km","raw","intensive",0.00700134193608511,0.0123129445388295,0.56976794831066,845,0.415846456692913,0.004,"pos",25,"",FALSE,FALSE
"PFOS","idw__tierweighted__25km","raw","tobit",0.0536634183733773,0.0172116985733563,0.00182178226043759,2032,0.415846456692913,0.004,"pos",25,"***",TRUE,FALSE
"PFOS","idw__tierweighted__5km","cov","detect",0.0356446790163563,0.0091165912333549,9.57420779730542e-05,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__tierweighted__5km","cov","intensive",0.0352564211104326,0.0185858582738682,0.0582396878834253,785,0.414466737064414,0.004,"pos",5,"*",FALSE,FALSE
"PFOS","idw__tierweighted__5km","cov","tobit",0.0999428371977122,0.0247444754244075,5.36804810775909e-05,1894,0.414466737064414,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__tierweighted__5km","raw","detect",0.021110320541168,0.00771301603679819,0.00625478257980116,2032,0.415846456692913,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","idw__tierweighted__5km","raw","intensive",0.0321266243608918,0.0147291601612685,0.0294474237487446,845,0.415846456692913,0.004,"pos",5,"**",TRUE,FALSE
"PFOS","idw__tierweighted__5km","raw","tobit",0.0710871718916355,0.0210542492821419,0.000734460769186655,2032,0.415846456692913,0.004,"pos",5,"***",TRUE,FALSE
"PFOS","nearest_km","cov","detect",-1.12845805713455e-05,1.78164609124858e-05,0.52656566832742,1894,0.414466737064414,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_km","cov","intensive",8.34277687834816e-05,3.68679950174768e-05,0.0239440558792069,785,0.414466737064414,0.004,"neg",NA,"**",FALSE,TRUE
"PFOS","nearest_km","cov","tobit",3.02498774578353e-05,4.8534559958561e-05,0.533110597511117,1894,0.414466737064414,0.004,"neg",NA,"",FALSE,FALSE
"PFOS","nearest_km","raw","detect",-1.07484682660541e-07,1.22195851483947e-05,0.992982683085374,2032,0.415846456692913,0.004,"neg",NA,"",FALSE,FALSE
